EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome,State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalanceRating,SelfRating,ManagerRating
ED73-F078,Ernaline,Napolione,Female,45,"Frequent Traveller",Technology,19,NY,"Asian or Asian American","No Formal Qualifications","Computer Science","Software Engineer",Married,136521,1,No,2012-01-18,No,10,3,6,1,2019-08-04,"Satisfied ",Dissatisfied,"Satisfied ",1,1,"Above and Beyond",3,3
ED73-F078,Ernaline,Napolione,Female,45,"Frequent Traveller",Technology,19,NY,"Asian or Asian American","No Formal Qualifications","Computer Science","Software Engineer",Married,136521,1,No,2012-01-18,No,10,3,6,1,2018-08-04,"Satisfied ",Dissatisfied,"Very Satisfied",1,2,"Exceeds Expectation ",3,3
ED73-F078,Ernaline,Napolione,Female,45,"Frequent Traveller",Technology,19,NY,"Asian or Asian American","No Formal Qualifications","Computer Science","Software Engineer",Married,136521,1,No,2012-01-18,No,10,3,6,1,2017-08-04,"Very Satisfied",Dissatisfied,"Satisfied ",1,0,"Meets Expectation",4,4
ED73-F078,Ernaline,Napolione,Female,45,"Frequent Traveller",Technology,19,NY,"Asian or Asian American","No Formal Qualifications","Computer Science","Software Engineer",Married,136521,1,No,2012-01-18,No,10,3,6,1,2016-08-04,"Satisfied ","Satisfied ",Neutral,3,3,"Above and Beyond",3,3
C6EC-FEB5,Charlena,Severwright,Female,38,"Some Travel",Sales,1,CA,White,"No Formal Qualifications",Economics,"Sales Executive",Single,151141,0,No,2012-01-19,No,10,3,6,9,2019-12-07,Neutral,"Satisfied ","Satisfied ",3,3,"Exceeds Expectation ",4,3
C6EC-FEB5,Charlena,Severwright,Female,38,"Some Travel",Sales,1,CA,White,"No Formal Qualifications",Economics,"Sales Executive",Single,151141,0,No,2012-01-19,No,10,3,6,9,2018-12-07,"Satisfied ",Dissatisfied,Neutral,2,3,"Meets Expectation",4,3
C6EC-FEB5,Charlena,Severwright,Female,38,"Some Travel",Sales,1,CA,White,"No Formal Qualifications",Economics,"Sales Executive",Single,151141,0,No,2012-01-19,No,10,3,6,9,2017-12-07,"Very Satisfied",Dissatisfied,"Very Satisfied",3,0,"Exceeds Expectation ",4,3
C6EC-FEB5,Charlena,Severwright,Female,38,"Some Travel",Sales,1,CA,White,"No Formal Qualifications",Economics,"Sales Executive",Single,151141,0,No,2012-01-19,No,10,3,6,9,2016-12-07,"Very Satisfied",Neutral,"Very Satisfied",3,1,"Above and Beyond",4,3
D7EE-56FC,"Zsa zsa",Evered,Female,39,"Frequent Traveller",Sales,17,CA,White,"High School ","Technical Degree","Sales Executive",Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,2013-02-03,"Very Satisfied","Very Satisfied",Neutral,3,0,"Meets Expectation",5,5
D7EE-56FC,"Zsa zsa",Evered,Female,39,"Frequent Traveller",Sales,17,CA,White,"High School ","Technical Degree","Sales Executive",Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,2020-02-02,Neutral,Neutral,"Very Satisfied",1,0,"Meets Expectation",4,4
D7EE-56FC,"Zsa zsa",Evered,Female,39,"Frequent Traveller",Sales,17,CA,White,"High School ","Technical Degree","Sales Executive",Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,2019-02-02,Neutral,"Very Satisfied","Very Satisfied",1,1,"Exceeds Expectation ",4,3
D7EE-56FC,"Zsa zsa",Evered,Female,39,"Frequent Traveller",Sales,17,CA,White,"High School ","Technical Degree","Sales Executive",Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,2018-02-02,"Very Satisfied",Dissatisfied,Dissatisfied,1,0,"Exceeds Expectation ",3,2
D7EE-56FC,"Zsa zsa",Evered,Female,39,"Frequent Traveller",Sales,17,CA,White,"High School ","Technical Degree","Sales Executive",Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,2014-02-03,"Satisfied ","Satisfied ","Very Satisfied",1,1,"Needs Improvement",4,3
D7EE-56FC,"Zsa zsa",Evered,Female,39,"Frequent Traveller",Sales,17,CA,White,"High School ","Technical Degree","Sales Executive",Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,2017-02-02,"Very Satisfied","Very Satisfied",Neutral,1,3,"Exceeds Expectation ",5,4
C395-8C36,Curcio,Franek,Male,33,"Some Travel","Human Resources",3,CA,"Mixed or multiple ethnic groups","No Formal Qualifications","Technical Degree",Recruiter,Divorced,53616,1,Yes,2012-01-19,No,10,2,3,7,2019-11-17,"Very Satisfied",Neutral,"Satisfied ",1,2,"Exceeds Expectation ",4,4
C395-8C36,Curcio,Franek,Male,33,"Some Travel","Human Resources",3,CA,"Mixed or multiple ethnic groups","No Formal Qualifications","Technical Degree",Recruiter,Divorced,53616,1,Yes,2012-01-19,No,10,2,3,7,2018-11-17,Neutral,"Very Satisfied",Neutral,3,0,"Meets Expectation",4,3
C395-8C36,Curcio,Franek,Male,33,"Some Travel","Human Resources",3,CA,"Mixed or multiple ethnic groups","No Formal Qualifications","Technical Degree",Recruiter,Divorced,53616,1,Yes,2012-01-19,No,10,2,3,7,2017-11-17,"Very Satisfied","Very Satisfied",Neutral,1,3,"Meets Expectation",5,4
C395-8C36,Curcio,Franek,Male,33,"Some Travel","Human Resources",3,CA,"Mixed or multiple ethnic groups","No Formal Qualifications","Technical Degree",Recruiter,Divorced,53616,1,Yes,2012-01-19,No,10,2,3,7,2016-11-17,"Satisfied ",Dissatisfied,"Very Satisfied",3,0,"Needs Improvement",3,3
E348-E12B,Burnaby,Guillet,Male,36,"No Travel ",Technology,36,IL,White,"High School ","Information Systems","Software Engineer",Divorced,61298,1,Yes,2012-01-19,No,10,3,9,3,2020-02-22,"Satisfied ","Very Satisfied","Very Satisfied",2,0,"Above and Beyond",5,5
E348-E12B,Burnaby,Guillet,Male,36,"No Travel ",Technology,36,IL,White,"High School ","Information Systems","Software Engineer",Divorced,61298,1,Yes,2012-01-19,No,10,3,9,3,2019-02-22,"Very Satisfied",Dissatisfied,Dissatisfied,3,1,"Meets Expectation",5,5
E348-E12B,Burnaby,Guillet,Male,36,"No Travel ",Technology,36,IL,White,"High School ","Information Systems","Software Engineer",Divorced,61298,1,Yes,2012-01-19,No,10,3,9,3,2018-02-22,"Very Satisfied","Satisfied ",Neutral,3,1,"Above and Beyond",5,5
E348-E12B,Burnaby,Guillet,Male,36,"No Travel ",Technology,36,IL,White,"High School ","Information Systems","Software Engineer",Divorced,61298,1,Yes,2012-01-19,No,10,3,9,3,2017-02-22,"Very Satisfied","Very Satisfied",Dissatisfied,3,3,"Meets Expectation",4,3
B3AF-7E58,Elvira,Ianelli,Female,45,"Some Travel","Human Resources",34,NY,"Black or African American","High School ","Human Resources",Recruiter,Divorced,54132,1,Yes,2012-01-20,No,10,10,10,10,2020-05-31,"Satisfied ",Dissatisfied,Dissatisfied,2,3,"Exceeds Expectation ",3,3
B3AF-7E58,Elvira,Ianelli,Female,45,"Some Travel","Human Resources",34,NY,"Black or African American","High School ","Human Resources",Recruiter,Divorced,54132,1,Yes,2012-01-20,No,10,10,10,10,2019-06-01,"Very Satisfied","Very Satisfied",Dissatisfied,3,0,"Needs Improvement",4,3
B3AF-7E58,Elvira,Ianelli,Female,45,"Some Travel","Human Resources",34,NY,"Black or African American","High School ","Human Resources",Recruiter,Divorced,54132,1,Yes,2012-01-20,No,10,10,10,10,2018-06-01,Neutral,Neutral,Neutral,2,1,"Exceeds Expectation ",5,4
B3AF-7E58,Elvira,Ianelli,Female,45,"Some Travel","Human Resources",34,NY,"Black or African American","High School ","Human Resources",Recruiter,Divorced,54132,1,Yes,2012-01-20,No,10,10,10,10,2017-06-01,Neutral,"Very Satisfied","Very Satisfied",3,0,"Meets Expectation",3,2
B3AF-7E58,Elvira,Ianelli,Female,45,"Some Travel","Human Resources",34,NY,"Black or African American","High School ","Human Resources",Recruiter,Divorced,54132,1,Yes,2012-01-20,No,10,10,10,10,2016-06-01,"Satisfied ","Very Satisfied",Neutral,1,1,"Above and Beyond",4,4
469A-8121,Baxie,Rising,Male,30,"Some Travel",Technology,36,CA,"American Indian or Alaska Native","Masters ","Information Systems","Engineering Manager",Married,328415,0,No,2012-01-20,No,10,1,10,1,2020-09-26,"Satisfied ","Satisfied ","Satisfied ",2,2,"Meets Expectation",4,3
469A-8121,Baxie,Rising,Male,30,"Some Travel",Technology,36,CA,"American Indian or Alaska Native","Masters ","Information Systems","Engineering Manager",Married,328415,0,No,2012-01-20,No,10,1,10,1,2019-09-27,"Satisfied ",Neutral,Neutral,1,0,"Above and Beyond",5,4
469A-8121,Baxie,Rising,Male,30,"Some Travel",Technology,36,CA,"American Indian or Alaska Native","Masters ","Information Systems","Engineering Manager",Married,328415,0,No,2012-01-20,No,10,1,10,1,2018-09-27,"Very Satisfied","Very Satisfied",Dissatisfied,1,1,"Above and Beyond",5,4
469A-8121,Baxie,Rising,Male,30,"Some Travel",Technology,36,CA,"American Indian or Alaska Native","Masters ","Information Systems","Engineering Manager",Married,328415,0,No,2012-01-20,No,10,1,10,1,2017-09-27,"Very Satisfied",Dissatisfied,"Satisfied ",2,0,"Exceeds Expectation ",4,4
469A-8121,Baxie,Rising,Male,30,"Some Travel",Technology,36,CA,"American Indian or Alaska Native","Masters ","Information Systems","Engineering Manager",Married,328415,0,No,2012-01-20,No,10,1,10,1,2016-09-27,"Satisfied ",Dissatisfied,"Satisfied ",1,0,"Exceeds Expectation ",3,2
9E22-6287,Gifford,Poynser,Non-Binary,48,"Some Travel",Technology,37,CA,White,"Bachelors ","Computer Science","Machine Learning Engineer",Single,145337,0,No,2012-01-21,No,10,10,10,0,2019-10-29,Neutral,Neutral,Dissatisfied,1,0,"Exceeds Expectation ",3,2
9E22-6287,Gifford,Poynser,Non-Binary,48,"Some Travel",Technology,37,CA,White,"Bachelors ","Computer Science","Machine Learning Engineer",Single,145337,0,No,2012-01-21,No,10,10,10,0,2018-10-29,Neutral,Neutral,"Very Satisfied",1,2,"Above and Beyond",5,5
9E22-6287,Gifford,Poynser,Non-Binary,48,"Some Travel",Technology,37,CA,White,"Bachelors ","Computer Science","Machine Learning Engineer",Single,145337,0,No,2012-01-21,No,10,10,10,0,2017-10-29,"Satisfied ","Very Satisfied","Very Satisfied",2,1,"Above and Beyond",4,4
9E22-6287,Gifford,Poynser,Non-Binary,48,"Some Travel",Technology,37,CA,White,"Bachelors ","Computer Science","Machine Learning Engineer",Single,145337,0,No,2012-01-21,No,10,10,10,0,2016-10-29,Neutral,"Satisfied ",Dissatisfied,1,0,"Meets Expectation",3,3
D5DA-363A,Rickey,Shere,Male,33,"Some Travel",Sales,41,CA,"Asian or Asian American","High School ",Marketing,"Sales Executive",Married,71201,2,No,2012-01-24,No,10,8,10,4,2020-01-06,"Very Satisfied","Satisfied ",Dissatisfied,1,2,"Meets Expectation",5,4
D5DA-363A,Rickey,Shere,Male,33,"Some Travel",Sales,41,CA,"Asian or Asian American","High School ",Marketing,"Sales Executive",Married,71201,2,No,2012-01-24,No,10,8,10,4,2019-01-06,"Very Satisfied",Dissatisfied,Neutral,1,1,"Above and Beyond",3,3
D5DA-363A,Rickey,Shere,Male,33,"Some Travel",Sales,41,CA,"Asian or Asian American","High School ",Marketing,"Sales Executive",Married,71201,2,No,2012-01-24,No,10,8,10,4,2018-01-06,"Very Satisfied",Neutral,Neutral,2,1,"Meets Expectation",3,2
D5DA-363A,Rickey,Shere,Male,33,"Some Travel",Sales,41,CA,"Asian or Asian American","High School ",Marketing,"Sales Executive",Married,71201,2,No,2012-01-24,No,10,8,10,4,2017-01-06,"Very Satisfied","Satisfied ","Satisfied ",1,3,"Exceeds Expectation ",5,5
BFF3-AADC,Collen,Sedman,Female,31,"No Travel ","Human Resources",25,NY,"American Indian or Alaska Native","High School ","Marketing ",Recruiter,Divorced,55682,1,No,2012-01-25,No,10,0,2,0,2019-11-09,"Satisfied ","Very Satisfied",Dissatisfied,3,3,"Needs Improvement",5,5
BFF3-AADC,Collen,Sedman,Female,31,"No Travel ","Human Resources",25,NY,"American Indian or Alaska Native","High School ","Marketing ",Recruiter,Divorced,55682,1,No,2012-01-25,No,10,0,2,0,2018-11-09,Neutral,"Very Satisfied","Very Satisfied",1,3,"Meets Expectation",3,2
BFF3-AADC,Collen,Sedman,Female,31,"No Travel ","Human Resources",25,NY,"American Indian or Alaska Native","High School ","Marketing ",Recruiter,Divorced,55682,1,No,2012-01-25,No,10,0,2,0,2017-11-09,"Satisfied ",Neutral,"Very Satisfied",3,3,"Exceeds Expectation ",4,3
BFF3-AADC,Collen,Sedman,Female,31,"No Travel ","Human Resources",25,NY,"American Indian or Alaska Native","High School ","Marketing ",Recruiter,Divorced,55682,1,No,2012-01-25,No,10,0,2,0,2016-11-09,Neutral,"Very Satisfied","Satisfied ",1,2,"Meets Expectation",3,2
C0BE-FED0,Bertram,Doleman,Male,40,"Some Travel",Sales,35,NY,White,"High School ",Marketing,"Sales Representative",Married,63455,1,Yes,2012-01-26,No,10,4,8,7,2020-07-18,Neutral,"Very Satisfied",Dissatisfied,1,1,"Exceeds Expectation ",4,3
C0BE-FED0,Bertram,Doleman,Male,40,"Some Travel",Sales,35,NY,White,"High School ",Marketing,"Sales Representative",Married,63455,1,Yes,2012-01-26,No,10,4,8,7,2019-07-19,"Satisfied ",Dissatisfied,Dissatisfied,2,0,"Above and Beyond",4,3
C0BE-FED0,Bertram,Doleman,Male,40,"Some Travel",Sales,35,NY,White,"High School ",Marketing,"Sales Representative",Married,63455,1,Yes,2012-01-26,No,10,4,8,7,2018-07-19,Neutral,"Very Satisfied","Very Satisfied",3,1,"Needs Improvement",5,5
C0BE-FED0,Bertram,Doleman,Male,40,"Some Travel",Sales,35,NY,White,"High School ",Marketing,"Sales Representative",Married,63455,1,Yes,2012-01-26,No,10,4,8,7,2017-07-19,"Satisfied ","Satisfied ","Very Dissatisfied",2,2,Unacceptable,3,2
C0BE-FED0,Bertram,Doleman,Male,40,"Some Travel",Sales,35,NY,White,"High School ",Marketing,"Sales Representative",Married,63455,1,Yes,2012-01-26,No,10,4,8,7,2016-07-19,Neutral,Dissatisfied,"Satisfied ",1,0,"Meets Expectation",4,3
D565-284D,Bessie,Bellson,Female,47,"Frequent Traveller",Sales,21,CA,White,"Bachelors ",Economics,"Sales Executive",Single,65626,0,No,2012-01-27,No,10,2,5,1,2020-07-24,"Satisfied ",Neutral,Dissatisfied,3,0,"Needs Improvement",5,5
D565-284D,Bessie,Bellson,Female,47,"Frequent Traveller",Sales,21,CA,White,"Bachelors ",Economics,"Sales Executive",Single,65626,0,No,2012-01-27,No,10,2,5,1,2019-07-25,Neutral,Dissatisfied,"Very Satisfied",1,2,"Exceeds Expectation ",5,5
D565-284D,Bessie,Bellson,Female,47,"Frequent Traveller",Sales,21,CA,White,"Bachelors ",Economics,"Sales Executive",Single,65626,0,No,2012-01-27,No,10,2,5,1,2018-07-25,Neutral,Dissatisfied,Neutral,2,0,"Meets Expectation",4,3
D565-284D,Bessie,Bellson,Female,47,"Frequent Traveller",Sales,21,CA,White,"Bachelors ",Economics,"Sales Executive",Single,65626,0,No,2012-01-27,No,10,2,5,1,2017-07-25,"Very Satisfied","Satisfied ","Very Satisfied",3,0,"Exceeds Expectation ",5,5
D565-284D,Bessie,Bellson,Female,47,"Frequent Traveller",Sales,21,CA,White,"Bachelors ",Economics,"Sales Executive",Single,65626,0,No,2012-01-27,No,10,2,5,1,2016-07-25,Neutral,Dissatisfied,"Satisfied ",2,1,"Meets Expectation",3,2
00D4-DD53,Joyce,Goor,Female,30,"Frequent Traveller",Technology,44,CA,"Black or African American","No Formal Qualifications","Computer Science","Software Engineer",Single,68508,0,Yes,2012-01-28,Yes,5,4,4,4,2020-02-28,"Very Satisfied","Satisfied ",Neutral,2,1,"Meets Expectation",3,2
00D4-DD53,Joyce,Goor,Female,30,"Frequent Traveller",Technology,44,CA,"Black or African American","No Formal Qualifications","Computer Science","Software Engineer",Single,68508,0,Yes,2012-01-28,Yes,5,4,4,4,2019-02-28,Neutral,Dissatisfied,"Very Satisfied",2,0,"Above and Beyond",3,3
00D4-DD53,Joyce,Goor,Female,30,"Frequent Traveller",Technology,44,CA,"Black or African American","No Formal Qualifications","Computer Science","Software Engineer",Single,68508,0,Yes,2012-01-28,Yes,5,4,4,4,2014-03-01,"Satisfied ","Very Satisfied",Dissatisfied,3,1,"Above and Beyond",3,2
00D4-DD53,Joyce,Goor,Female,30,"Frequent Traveller",Technology,44,CA,"Black or African American","No Formal Qualifications","Computer Science","Software Engineer",Single,68508,0,Yes,2012-01-28,Yes,5,4,4,4,2018-02-28,"Very Satisfied","Satisfied ","Satisfied ",3,2,"Needs Improvement",4,3
00D4-DD53,Joyce,Goor,Female,30,"Frequent Traveller",Technology,44,CA,"Black or African American","No Formal Qualifications","Computer Science","Software Engineer",Single,68508,0,Yes,2012-01-28,Yes,5,4,4,4,2017-02-28,"Very Satisfied","Satisfied ",Dissatisfied,2,1,"Exceeds Expectation ",5,5
7FFD-C810,Claresta,Impy,Female,32,"Some Travel",Technology,22,IL,White,"High School ",Other,"Data Scientist",Married,75821,1,No,2012-01-30,No,10,1,5,1,2019-11-21,"Very Satisfied",Dissatisfied,"Very Satisfied",2,1,"Exceeds Expectation ",4,4
7FFD-C810,Claresta,Impy,Female,32,"Some Travel",Technology,22,IL,White,"High School ",Other,"Data Scientist",Married,75821,1,No,2012-01-30,No,10,1,5,1,2018-11-21,"Satisfied ",Neutral,"Satisfied ",3,0,"Exceeds Expectation ",4,3
7FFD-C810,Claresta,Impy,Female,32,"Some Travel",Technology,22,IL,White,"High School ",Other,"Data Scientist",Married,75821,1,No,2012-01-30,No,10,1,5,1,2017-11-21,"Very Satisfied","Satisfied ","Very Satisfied",1,1,"Needs Improvement",5,4
7FFD-C810,Claresta,Impy,Female,32,"Some Travel",Technology,22,IL,White,"High School ",Other,"Data Scientist",Married,75821,1,No,2012-01-30,No,10,1,5,1,2016-11-21,"Very Satisfied",Neutral,"Very Satisfied",2,1,"Meets Expectation",5,4
07B2-D67A,Rossie,Everleigh,Male,44,"Some Travel",Sales,40,NY,White,"High School ",Economics,Manager,Divorced,285620,1,No,2012-01-30,No,10,6,8,4,2020-04-01,Neutral,Neutral,"Satisfied ",3,0,"Needs Improvement",3,3
07B2-D67A,Rossie,Everleigh,Male,44,"Some Travel",Sales,40,NY,White,"High School ",Economics,Manager,Divorced,285620,1,No,2012-01-30,No,10,6,8,4,2019-04-02,"Satisfied ","Satisfied ","Very Satisfied",1,0,"Above and Beyond",5,5
07B2-D67A,Rossie,Everleigh,Male,44,"Some Travel",Sales,40,NY,White,"High School ",Economics,Manager,Divorced,285620,1,No,2012-01-30,No,10,6,8,4,2018-04-02,Neutral,"Satisfied ",Dissatisfied,3,0,"Exceeds Expectation ",3,2
07B2-D67A,Rossie,Everleigh,Male,44,"Some Travel",Sales,40,NY,White,"High School ",Economics,Manager,Divorced,285620,1,No,2012-01-30,No,10,6,8,4,2017-04-02,Neutral,"Very Satisfied",Neutral,1,3,"Meets Expectation",4,4
07B2-D67A,Rossie,Everleigh,Male,44,"Some Travel",Sales,40,NY,White,"High School ",Economics,Manager,Divorced,285620,1,No,2012-01-30,No,10,6,8,4,2016-04-02,"Satisfied ","Satisfied ","Very Satisfied",3,1,"Exceeds Expectation ",5,4
1749-81A2,Elora,Bentjens,Female,48,"Some Travel",Technology,17,CA,"Black or African American","Bachelors ","Information Systems","Software Engineer",Single,65860,0,No,2012-02-01,No,10,6,7,1,2019-11-23,"Very Satisfied","Very Satisfied","Satisfied ",1,3,"Exceeds Expectation ",4,3
1749-81A2,Elora,Bentjens,Female,48,"Some Travel",Technology,17,CA,"Black or African American","Bachelors ","Information Systems","Software Engineer",Single,65860,0,No,2012-02-01,No,10,6,7,1,2018-11-23,Neutral,Dissatisfied,Dissatisfied,2,1,"Exceeds Expectation ",5,4
1749-81A2,Elora,Bentjens,Female,48,"Some Travel",Technology,17,CA,"Black or African American","Bachelors ","Information Systems","Software Engineer",Single,65860,0,No,2012-02-01,No,10,6,7,1,2017-11-23,Neutral,"Satisfied ","Satisfied ",2,1,"Exceeds Expectation ",5,5
1749-81A2,Elora,Bentjens,Female,48,"Some Travel",Technology,17,CA,"Black or African American","Bachelors ","Information Systems","Software Engineer",Single,65860,0,No,2012-02-01,No,10,6,7,1,2016-11-23,Neutral,"Satisfied ","Very Satisfied",3,0,"Meets Expectation",4,4
FF14-A43E,Koenraad,Nannizzi,Male,47,"Some Travel",Technology,41,NY,"American Indian or Alaska Native","No Formal Qualifications","Computer Science","Data Scientist",Married,40786,0,No,2012-02-01,No,10,3,5,5,2020-01-14,Neutral,"Very Satisfied",Neutral,3,1,"Meets Expectation",4,4
FF14-A43E,Koenraad,Nannizzi,Male,47,"Some Travel",Technology,41,NY,"American Indian or Alaska Native","No Formal Qualifications","Computer Science","Data Scientist",Married,40786,0,No,2012-02-01,No,10,3,5,5,2019-01-14,"Very Satisfied","Very Satisfied","Very Satisfied",3,1,"Above and Beyond",4,4
FF14-A43E,Koenraad,Nannizzi,Male,47,"Some Travel",Technology,41,NY,"American Indian or Alaska Native","No Formal Qualifications","Computer Science","Data Scientist",Married,40786,0,No,2012-02-01,No,10,3,5,5,2018-01-14,"Very Satisfied",Neutral,Dissatisfied,1,0,"Needs Improvement",3,3
FF14-A43E,Koenraad,Nannizzi,Male,47,"Some Travel",Technology,41,NY,"American Indian or Alaska Native","No Formal Qualifications","Computer Science","Data Scientist",Married,40786,0,No,2012-02-01,No,10,3,5,5,2017-01-14,"Very Satisfied",Dissatisfied,Neutral,2,0,"Meets Expectation",4,3
3CD6-5587,Dorise,Klishin,Female,31,"Some Travel",Technology,20,CA,White,"High School ","Computer Science","Software Engineer",Single,59697,0,Yes,2012-02-02,Yes,7,5,6,0,2020-03-22,"Satisfied ",Dissatisfied,Neutral,1,1,"Above and Beyond",5,5
3CD6-5587,Dorise,Klishin,Female,31,"Some Travel",Technology,20,CA,White,"High School ","Computer Science","Software Engineer",Single,59697,0,Yes,2012-02-02,Yes,7,5,6,0,2019-03-23,Neutral,"Satisfied ","Satisfied ",2,2,"Meets Expectation",4,4
3CD6-5587,Dorise,Klishin,Female,31,"Some Travel",Technology,20,CA,White,"High School ","Computer Science","Software Engineer",Single,59697,0,Yes,2012-02-02,Yes,7,5,6,0,2014-03-24,"Satisfied ","Satisfied ","Very Satisfied",1,0,"Needs Improvement",3,2
3CD6-5587,Dorise,Klishin,Female,31,"Some Travel",Technology,20,CA,White,"High School ","Computer Science","Software Engineer",Single,59697,0,Yes,2012-02-02,Yes,7,5,6,0,2018-03-23,Neutral,"Satisfied ",Dissatisfied,3,2,"Above and Beyond",4,3
3CD6-5587,Dorise,Klishin,Female,31,"Some Travel",Technology,20,CA,White,"High School ","Computer Science","Software Engineer",Single,59697,0,Yes,2012-02-02,Yes,7,5,6,0,2017-03-23,"Satisfied ",Neutral,"Very Satisfied",2,3,"Needs Improvement",5,4
